cylinders_2	cylinders_3	cylinders_4	cylinders_5	origin_2	origin_3	model_yr_2	model_yr_3	model_yr_4	model_yr_5	model_yr_6	model_yr_7	model_yr_8	model_yr_9	model_yr_10	model_yr_11	model_yr_12	model_yr_13	displacement	horsepower	weight	acceleration_2	acceleration_3	acceleration_4	acceleration_5	acceleration_6	acceleration_7	acceleration_8	acceleration_9	acceleration_10	acceleration_11	acceleration_12	acceleration_13	acceleration_14	acceleration_15	acceleration_16	acceleration_17	acceleration_18	acceleration_19	acceleration_20	acceleration_21	acceleration_22	acceleration_23	acceleration_24	acceleration_25	acceleration_26	acceleration_27	acceleration_28	acceleration_29	acceleration_30	acceleration_31	acceleration_32	acceleration_33	acceleration_34	acceleration_35	acceleration_36	acceleration_37	acceleration_38	acceleration_39	acceleration_40	acceleration_41	acceleration_42	acceleration_43	acceleration_44	acceleration_45	acceleration_46	acceleration_47	acceleration_48	acceleration_49	acceleration_50	acceleration_51	acceleration_52	acceleration_53	acceleration_54	acceleration_55	acceleration_56	acceleration_57	acceleration_58	acceleration_59	acceleration_60	acceleration_61	acceleration_62	acceleration_63	acceleration_64	acceleration_65	acceleration_66	acceleration_67	acceleration_68	acceleration_69	acceleration_70	acceleration_71	acceleration_72	acceleration_73	acceleration_74	acceleration_75	acceleration_76	acceleration_77	acceleration_78	acceleration_79	acceleration_80	acceleration_81	acceleration_82	acceleration_83	acceleration_84	acceleration_85	acceleration_86	acceleration_87	acceleration_88	acceleration_89	acceleration_90	acceleration_91	acceleration_92	acceleration_93	acceleration_94	acceleration_95	car_name	output
98	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 0.3028116	 0.02072274	 0.17780816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.96684859	 8.44452e-01
99	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 0.5425742	-0.10895728	 0.36320289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.96729804	 6.93499e-01
100	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 0.3699451	-0.10895728	-0.03002287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.57102011	 8.44452e-01
101	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 0.5425742	-0.42018931	 0.05972235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.01654533	 8.44452e-01
102	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 0.0438681	-0.23863729	-0.07843806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.79914802	 1.17021e+00
103	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.9247725	-1.50950141	-1.20497672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	 1.60411077	 1.33946e+00
104	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 1.9811493	 1.18784285	 2.39309802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.05673835	 2.34455e-01
105	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 1.9811493	 1.62875489	 2.28563993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.22941551	 3.38410e-01
106	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 1.5975293	 1.70656290	 1.98806368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.78796798	 4.35387e-01
107	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 1.5016243	 1.96592292	 1.80503067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.65380752	 3.38410e-01
108	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 0.3699451	-0.10895728	-0.21423674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.58220015	 8.44452e-01
109	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-0.9247725	-0.42018931	-0.81647439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.27988966	 9.82483e-01
110	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.5123810	-0.83516535	-0.67240970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.95611800	 1.04740e+00
111	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-0.8192770	-0.26457329	-0.69838858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.68779708	 1.10991e+00
112	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-1.1837160	-0.36831730	-0.99950740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.28486625	 8.44452e-01
113	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.6850100	-0.49799731	-0.77986779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.08362556	 9.14921e-01
114	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.3685234	 0.07259474	-0.58856877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.44138679	 1.04740e+00
115	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.9151820	-0.36831730	-0.83300641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.30767578	 1.33946e+00
116	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 1.5016243	 1.05816283	 1.31261283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.00083815	 6.12215e-01
117	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 1.9811493	 3.26272304	 1.54406102	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.06746894	 6.93499e-01
118	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-1.2028970	-1.43169340	-1.30298795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.27413566	 1.49399e+00
119	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.7425530	-0.75735734	-0.95935823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.67616759	 1.22846e+00
120	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.7617340	-0.34238130	-0.45867438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.47039976	 9.82483e-01
121	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.6946005	 0.20227475	-0.12094895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.61529081	 9.14921e-01
122	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 1.1947282	 1.18784285	 0.50608672	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.39711608	 6.12215e-01
123	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.6946005	 0.15040275	-0.36656744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.24634955	 1.22846e+00
124	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-0.3589329	 0.46163478	-0.19298130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.42523016	 9.82483e-01
125	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 1.5016243	 1.96592292	 0.81901413	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.62026740	 2.34455e-01
126	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 0.0438681	-0.23863729	 0.15537185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.79914802	 9.82483e-01
127	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 0.0630491	-0.00521327	-0.11268294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.01654533	 1.04740e+00
128	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 0.3699451	-0.10895728	-0.08198063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.57102011	 9.14921e-01
129	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 0.5425742	-0.10895728	 0.43169266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.97847808	 6.12215e-01
130	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	-1.0974015	-0.96484536	-1.20497672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.63189689	 1.59019e+00
131	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.6850100	-0.62767733	-0.61336679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.08362556	 1.33946e+00
132	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	-1.1741255	-1.01671736	-1.33959455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	 1.32460982	 1.63648e+00
133	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.5123810	-0.75735734	-0.50590870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.95611800	 1.28483e+00
134	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 0.5425742	-0.10895728	 0.95717453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.10145850	 6.93499e-01
135	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 0.6192982	 0.15040275	 0.78122667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.54866003	 6.93499e-01
136	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 0.3028116	 0.02072274	 0.75879036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.95566855	 8.44452e-01
137	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 1.0412802	 0.92848282	 1.38228346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.07289497	 6.93499e-01
138	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 1.5016243	 1.18784285	 2.04120230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.35859938	 4.35387e-01
139	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 1.1947282	 1.18784285	 1.75543463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.43065620	 5.26391e-01
140	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 1.0412802	 0.92848282	 1.96916995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.06171494	 5.26391e-01
141	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 1.0604612	 1.18784285	 1.51926300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.53747999	 5.26391e-01
142	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.9151820	-0.54986932	-0.88732588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.42567961	 1.49399e+00
143	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	-1.0974015	-0.96484536	-1.18962556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.51467047	 1.33946e+00
144	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.9247725	-0.67954933	-0.79167637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.67616759	 1.33946e+00
145	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	-1.1261730	-1.35388540	-1.56041502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.36932997	 1.59019e+00
146	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	-1.0590395	-1.12046137	-1.14239124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.67661704	 1.63648e+00
147	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.9919060	-0.75735734	-0.99832655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.50891647	 1.44393e+00
